"base_year_month","biz_name","sex","age_range","user_count"
"202001","별식/퓨전요리","여성","20대 이하","4550"
"202001","별식/퓨전요리","여성","30대","14288"
"202001","별식/퓨전요리","여성","40대","19662"
"202001","별식/퓨전요리","여성","50대","13375"
"202001","별식/퓨전요리","여성","60대","4237"
"202001","별식/퓨전요리","여성","70대 이상","894"
"202001","부페","남성","20대 이하","1489"
"202001","부페","남성","30대","3792"
"202001","부페","남성","40대","6298"
"202001","부페","남성","50대","4071"
"202001","부페","남성","60대","1968"
"202001","부페","남성","70대 이상","448"
"202001","부페","여성","20대 이하","871"
"202001","부페","여성","30대","2609"
"202001","부페","여성","40대","3686"
"202001","부페","여성","50대","4228"
"202001","부페","여성","60대","1073"
"202001","부페","여성","70대 이상","467"
"202001","분식","남성","20대 이하","35902"
"202001","분식","남성","30대","106213"
"202001","분식","남성","40대","137430"
"202001","분식","남성","50대","83212"
"202001","분식","남성","60대","24713"
"202001","분식","남성","70대 이상","4244"
"202001","분식","여성","20대 이하","57365"
"202001","분식","여성","30대","108231"
"202001","분식","여성","40대","133352"
"202001","분식","여성","50대","79926"
"202001","분식","여성","60대","20128"
"202001","분식","여성","70대 이상","3485"
"202001","양식","남성","20대 이하","12412"
"202001","양식","남성","30대","37179"
"202001","양식","남성","40대","46175"
"202001","양식","남성","50대","24347"
"202001","양식","남성","60대","6994"
"202001","양식","남성","70대 이상","1073"
"202001","양식","여성","20대 이하","20125"
"202001","양식","여성","30대","39343"
"202001","양식","여성","40대","47659"
"202001","양식","여성","50대","27553"
"202001","양식","여성","60대","6110"
"202001","양식","여성","70대 이상","1242"
"202001","유흥주점","남성","20대 이하","7819"
"202001","유흥주점","남성","30대","19157"
"202001","유흥주점","남성","40대","33503"
"202001","유흥주점","남성","50대","28472"
"202001","유흥주점","남성","60대","9342"
"202001","유흥주점","남성","70대 이상","894"
"202001","유흥주점","여성","20대 이하","7268"
"202001","유흥주점","여성","30대","10283"
"202001","유흥주점","여성","40대","11000"
"202001","유흥주점","여성","50대","9764"
"202001","유흥주점","여성","60대","3113"
"202001","유흥주점","여성","70대 이상","748"
"202001","일식/수산물","남성","20대 이하","23181"
"202001","일식/수산물","남성","30대","71224"
"202001","일식/수산물","남성","40대","97870"
"202001","일식/수산물","남성","50대","82014"
"202001","일식/수산물","남성","60대","35359"
"202001","일식/수산물","남성","70대 이상","7326"
"202001","일식/수산물","여성","20대 이하","33390"
"202001","일식/수산물","여성","30대","61121"
"202001","일식/수산물","여성","40대","72489"
"202001","일식/수산물","여성","50대","60557"
"202001","일식/수산물","여성","60대","25219"
"202001","일식/수산물","여성","70대 이상","5090"
"202001","제과/제빵/떡/케익","남성","20대 이하","20230"
"202001","제과/제빵/떡/케익","남성","30대","77109"
"202001","제과/제빵/떡/케익","남성","40대","111364"
"202001","제과/제빵/떡/케익","남성","50대","70846"
"202001","제과/제빵/떡/케익","남성","60대","25393"
"202001","제과/제빵/떡/케익","남성","70대 이상","5553"
"202001","제과/제빵/떡/케익","여성","20대 이하","48154"
"202001","제과/제빵/떡/케익","여성","30대","112665"
"202001","제과/제빵/떡/케익","여성","40대","151890"
"202001","제과/제빵/떡/케익","여성","50대","98863"
"202001","제과/제빵/떡/케익","여성","60대","33365"
"202001","제과/제빵/떡/케익","여성","70대 이상","6689"
"202001","중식","남성","20대 이하","13709"
"202001","중식","남성","30대","45205"
"202001","중식","남성","40대","73217"
"202001","중식","남성","50대","49045"
"202001","중식","남성","60대","17513"
"202001","중식","남성","70대 이상","3193"
"202001","중식","여성","20대 이하","12265"
"202001","중식","여성","30대","30619"
"202001","중식","여성","40대","45111"
"202001","중식","여성","50대","31738"
"202001","중식","여성","60대","10556"
"202001","중식","여성","70대 이상","2226"
"202001","커피/음료","남성","20대 이하","79259"
"202001","커피/음료","남성","30대","202030"
"202001","커피/음료","남성","40대","214557"
"202001","커피/음료","남성","50대","126032"
"202001","커피/음료","남성","60대","35382"
"202001","커피/음료","남성","70대 이상","5123"
"202001","커피/음료","여성","20대 이하","145315"
"202001","커피/음료","여성","30대","249407"
"202001","커피/음료","여성","40대","254041"
"202001","커피/음료","여성","50대","156023"
"202001","커피/음료","여성","60대","36100"
"202001","커피/음료","여성","70대 이상","5702"
"202001","패스트푸드","남성","20대 이하","38718"
"202001","패스트푸드","남성","30대","96614"
"202001","패스트푸드","남성","40대","106269"
"202001","패스트푸드","남성","50대","53241"
"202001","패스트푸드","남성","60대","13185"
"202001","패스트푸드","남성","70대 이상","1997"
"202001","패스트푸드","여성","20대 이하","38776"
"202001","패스트푸드","여성","30대","75989"
"202001","패스트푸드","여성","40대","111595"
"202001","패스트푸드","여성","50대","55061"
"202001","패스트푸드","여성","60대","11979"
"202001","패스트푸드","여성","70대 이상","2721"
"202001","한식","남성","20대 이하","92076"
"202001","한식","남성","30대","301317"
"202001","한식","남성","40대","454036"
"202001","한식","남성","50대","358151"
"202001","한식","남성","60대","134996"
"202001","한식","남성","70대 이상","25931"
"202001","한식","여성","20대 이하","119835"
"202001","한식","여성","30대","234284"
"202001","한식","여성","40대","306421"
"202001","한식","여성","50대","237030"
"202001","한식","여성","60대","80652"
"202001","한식","여성","70대 이상","15013"
"202002","간이주점","남성","20대 이하","23888"
"202002","간이주점","남성","30대","36819"
"202002","간이주점","남성","40대","43542"
"202002","간이주점","남성","50대","27570"
"202002","간이주점","남성","60대","7677"
"202002","간이주점","남성","70대 이상","1092"
"202002","간이주점","여성","20대 이하","22282"
"202002","간이주점","여성","30대","19940"
"202002","간이주점","여성","40대","22085"
"202002","간이주점","여성","50대","14498"
"202002","간이주점","여성","60대","3906"
"202002","간이주점","여성","70대 이상","738"
"202002","고기요리","남성","20대 이하","18167"
"202002","고기요리","남성","30대","49995"
"202002","고기요리","남성","40대","71727"
"202002","고기요리","남성","50대","54196"
"202002","고기요리","남성","60대","17485"
"202002","고기요리","남성","70대 이상","4435"
"202002","고기요리","여성","20대 이하","17932"
"202002","고기요리","여성","30대","29587"
"202002","고기요리","여성","40대","43569"
"202002","고기요리","여성","50대","31955"
"202002","고기요리","여성","60대","10923"
"202002","고기요리","여성","70대 이상","1991"
"202002","닭/오리요리","남성","20대 이하","25209"
"202002","닭/오리요리","남성","30대","63471"
"202002","닭/오리요리","남성","40대","91920"
"202002","닭/오리요리","남성","50대","53867"
"202002","닭/오리요리","남성","60대","12204"
"202002","닭/오리요리","남성","70대 이상","1751"
"202002","닭/오리요리","여성","20대 이하","20667"
"202002","닭/오리요리","여성","30대","41225"
"202002","닭/오리요리","여성","40대","71071"
"202002","닭/오리요리","여성","50대","44034"
"202002","닭/오리요리","여성","60대","11023"
"202002","닭/오리요리","여성","70대 이상","2247"
"202002","별식/퓨전요리","남성","20대 이하","3699"
"202002","별식/퓨전요리","남성","30대","13440"
"202002","별식/퓨전요리","남성","40대","22179"
"202002","별식/퓨전요리","남성","50대","15346"
"202002","별식/퓨전요리","남성","60대","5799"
"202002","별식/퓨전요리","남성","70대 이상","1086"
"202002","별식/퓨전요리","여성","20대 이하","4300"
"202002","별식/퓨전요리","여성","30대","10952"
"202002","별식/퓨전요리","여성","40대","16972"
"202002","별식/퓨전요리","여성","50대","11619"
"202002","별식/퓨전요리","여성","60대","3918"
"202002","별식/퓨전요리","여성","70대 이상","536"
"202002","부페","남성","20대 이하","1210"
"202002","부페","남성","30대","3365"
"202002","부페","남성","40대","6012"
"202002","부페","남성","50대","3792"
"202002","부페","남성","60대","1562"
"202002","부페","남성","70대 이상","672"
"202002","부페","여성","20대 이하","955"
"202002","부페","여성","30대","1703"
"202002","부페","여성","40대","3481"
"202002","부페","여성","50대","2853"
"202002","부페","여성","60대","1463"
"202002","부페","여성","70대 이상","265"
"202002","분식","남성","20대 이하","33052"
"202002","분식","남성","30대","88030"
"202002","분식","남성","40대","109625"
"202002","분식","남성","50대","68741"
"202002","분식","남성","60대","18773"
"202002","분식","남성","70대 이상","3693"
"202002","분식","여성","20대 이하","43872"
"202002","분식","여성","30대","78388"
"202002","분식","여성","40대","100229"
"202002","분식","여성","50대","63392"
"202002","분식","여성","60대","15633"
"202002","분식","여성","70대 이상","2522"
"202002","양식","남성","20대 이하","11715"
"202002","양식","남성","30대","30067"
"202002","양식","남성","40대","34107"
"202002","양식","남성","50대","19440"
"202002","양식","남성","60대","4989"
"202002","양식","남성","70대 이상","672"
"202002","양식","여성","20대 이하","16139"
"202002","양식","여성","30대","27034"
"202002","양식","여성","40대","33322"
"202002","양식","여성","50대","22465"
"202002","양식","여성","60대","4750"
"202002","양식","여성","70대 이상","791"
"202002","유흥주점","남성","20대 이하","7624"
"202002","유흥주점","남성","30대","14516"
"202002","유흥주점","남성","40대","28564"
"202002","유흥주점","남성","50대","25593"
"202002","유흥주점","남성","60대","6925"
"202002","유흥주점","남성","70대 이상","755"
"202002","유흥주점","여성","20대 이하","6199"
"202002","유흥주점","여성","30대","7247"
"202002","유흥주점","여성","40대","8510"
"202002","유흥주점","여성","50대","7094"
"202002","유흥주점","여성","60대","2248"
"202002","유흥주점","여성","70대 이상","573"
"202002","일식/수산물","남성","20대 이하","20269"
"202002","일식/수산물","남성","30대","53305"
"202002","일식/수산물","남성","40대","72110"
"202002","일식/수산물","남성","50대","62188"
"202002","일식/수산물","남성","60대","23870"
"202002","일식/수산물","남성","70대 이상","4475"
"202002","일식/수산물","여성","20대 이하","23711"
"202002","일식/수산물","여성","30대","41143"
"202002","일식/수산물","여성","40대","47732"
"202002","일식/수산물","여성","50대","43014"
"202002","일식/수산물","여성","60대","15746"
"202002","일식/수산물","여성","70대 이상","3224"
"202002","제과/제빵/떡/케익","남성","20대 이하","19643"
"202002","제과/제빵/떡/케익","남성","30대","69568"
"202002","제과/제빵/떡/케익","남성","40대","99432"
"202002","제과/제빵/떡/케익","남성","50대","62677"
"202002","제과/제빵/떡/케익","남성","60대","20521"
"202002","제과/제빵/떡/케익","남성","70대 이상","5245"
"202002","제과/제빵/떡/케익","여성","20대 이하","42818"
"202002","제과/제빵/떡/케익","여성","30대","94996"
"202002","제과/제빵/떡/케익","여성","40대","132581"
"202002","제과/제빵/떡/케익","여성","50대","83129"
"202002","제과/제빵/떡/케익","여성","60대","27102"
"202002","제과/제빵/떡/케익","여성","70대 이상","4846"
"202002","중식","남성","20대 이하","11533"
"202002","중식","남성","30대","38488"
"202002","중식","남성","40대","61782"
"202002","중식","남성","50대","40165"
"202002","중식","남성","60대","13311"
"202002","중식","남성","70대 이상","2912"
"202002","중식","여성","20대 이하","10902"
"202002","중식","여성","30대","23187"
"202002","중식","여성","40대","37265"
"202002","중식","여성","50대","22897"
"202002","중식","여성","60대","8134"
"202002","중식","여성","70대 이상","2128"
"202002","커피/음료","남성","20대 이하","71870"
"202002","커피/음료","남성","30대","165215"
"202002","커피/음료","남성","40대","166866"
"202002","커피/음료","남성","50대","98244"
"202002","커피/음료","남성","60대","26666"
"202002","커피/음료","남성","70대 이상","4588"
"202002","커피/음료","여성","20대 이하","121641"
"202002","커피/음료","여성","30대","185715"
"202002","커피/음료","여성","40대","185597"
"202002","커피/음료","여성","50대","114585"
"202002","커피/음료","여성","60대","26226"
"202002","커피/음료","여성","70대 이상","4210"
"202002","패스트푸드","남성","20대 이하","35362"
"202002","패스트푸드","남성","30대","82769"
"202002","패스트푸드","남성","40대","90758"
"202002","패스트푸드","남성","50대","43561"
"202002","패스트푸드","남성","60대","11033"
"202002","패스트푸드","남성","70대 이상","1875"
"202002","패스트푸드","여성","20대 이하","33032"
"202002","패스트푸드","여성","30대","64450"
"202002","패스트푸드","여성","40대","86614"
"202002","패스트푸드","여성","50대","45533"
"202002","패스트푸드","여성","60대","9089"
"202002","패스트푸드","여성","70대 이상","1682"
"202002","한식","남성","20대 이하","84447"
"202002","한식","남성","30대","250010"
"202002","한식","남성","40대","375820"
"202002","한식","남성","50대","302325"
"202002","한식","남성","60대","110190"
"202002","한식","남성","70대 이상","22384"
"202002","한식","여성","20대 이하","94783"
"202002","한식","여성","30대","164853"
"202002","한식","여성","40대","230170"
"202002","한식","여성","50대","178965"
"202002","한식","여성","60대","60956"
"202002","한식","여성","70대 이상","10810"
"202003","간이주점","남성","20대 이하","24481"
"202003","간이주점","남성","30대","39585"
"202003","간이주점","남성","40대","43423"
"202003","간이주점","남성","50대","29078"
"202003","간이주점","남성","60대","8172"
"202003","간이주점","남성","70대 이상","943"
"202003","간이주점","여성","20대 이하","24284"
"202003","간이주점","여성","30대","21091"
"202003","간이주점","여성","40대","19914"
"202003","간이주점","여성","50대","14109"
"202003","간이주점","여성","60대","4115"
"202003","간이주점","여성","70대 이상","595"
"202003","고기요리","남성","20대 이하","19341"
"202003","고기요리","남성","30대","49713"
"202003","고기요리","남성","40대","69145"
"202003","고기요리","남성","50대","52236"
"202003","고기요리","남성","60대","18117"
"202003","고기요리","남성","70대 이상","4049"
"202003","고기요리","여성","20대 이하","19323"
"202003","고기요리","여성","30대","30231"
"202003","고기요리","여성","40대","39768"
"202003","고기요리","여성","50대","32345"
"202003","고기요리","여성","60대","11268"
"202003","고기요리","여성","70대 이상","1943"
"202003","닭/오리요리","남성","20대 이하","24631"
"202003","닭/오리요리","남성","30대","64710"
"202003","닭/오리요리","남성","40대","92044"
"202003","닭/오리요리","남성","50대","54892"
"202003","닭/오리요리","남성","60대","11835"
"202003","닭/오리요리","남성","70대 이상","2071"
"202003","닭/오리요리","여성","20대 이하","23733"
"202003","닭/오리요리","여성","30대","42478"
"202003","닭/오리요리","여성","40대","72899"
"202003","닭/오리요리","여성","50대","47656"
"202003","닭/오리요리","여성","60대","12386"
"202003","닭/오리요리","여성","70대 이상","2089"
"202003","별식/퓨전요리","남성","20대 이하","4565"
"202003","별식/퓨전요리","남성","30대","14857"
"202003","별식/퓨전요리","남성","40대","22141"
"202003","별식/퓨전요리","남성","50대","17835"
"202003","별식/퓨전요리","남성","60대","6030"
"202003","별식/퓨전요리","남성","70대 이상","1137"
"202003","별식/퓨전요리","여성","20대 이하","4249"
"202003","별식/퓨전요리","여성","30대","10288"
"202003","별식/퓨전요리","여성","40대","16530"
"202003","별식/퓨전요리","여성","50대","12682"
"202003","별식/퓨전요리","여성","60대","4282"
"202003","별식/퓨전요리","여성","70대 이상","738"
"202003","부페","남성","20대 이하","1331"
"202003","부페","남성","30대","3671"
"202003","부페","남성","40대","5258"
"202003","부페","남성","50대","3350"
"202003","부페","남성","60대","1098"
"202003","부페","남성","70대 이상","766"
"202003","부페","여성","20대 이하","922"
"202003","부페","여성","30대","1231"
"202003","부페","여성","40대","2662"
"202003","부페","여성","50대","1864"
"202003","부페","여성","60대","757"
"202003","부페","여성","70대 이상","290"
"202003","분식","남성","20대 이하","34211"
"202003","분식","남성","30대","89735"
"202003","분식","남성","40대","103985"
"202003","분식","남성","50대","68523"
"202003","분식","남성","60대","21705"
"202003","분식","남성","70대 이상","3634"
"202003","분식","여성","20대 이하","49694"
"202003","분식","여성","30대","83279"
"202003","분식","여성","40대","95413"
"202003","분식","여성","50대","63820"
"202003","분식","여성","60대","17048"
"202003","분식","여성","70대 이상","3446"
"202003","양식","남성","20대 이하","12948"
"202003","양식","남성","30대","33199"
"202003","양식","남성","40대","34572"
"202003","양식","남성","50대","18160"
"202003","양식","남성","60대","5075"
"202003","양식","남성","70대 이상","593"
"202003","양식","여성","20대 이하","18558"
"202003","양식","여성","30대","26316"
"202003","양식","여성","40대","30586"
"202003","양식","여성","50대","20287"
"202003","양식","여성","60대","4462"
"202003","양식","여성","70대 이상","980"
"202003","유흥주점","남성","20대 이하","7041"
"202003","유흥주점","남성","30대","15690"
"202003","유흥주점","남성","40대","25654"
"202003","유흥주점","남성","50대","20266"
"202003","유흥주점","남성","60대","5626"
"202003","유흥주점","남성","70대 이상","795"
"202003","유흥주점","여성","20대 이하","6202"
"202003","유흥주점","여성","30대","8388"
"202003","유흥주점","여성","40대","7760"
"202003","유흥주점","여성","50대","5409"
"202003","유흥주점","여성","60대","2108"
"202003","유흥주점","여성","70대 이상","376"
"202003","일식/수산물","남성","20대 이하","20957"
"202003","일식/수산물","남성","30대","55509"
"202003","일식/수산물","남성","40대","69332"
"202003","일식/수산물","남성","50대","57057"
"202003","일식/수산물","남성","60대","24515"
"202003","일식/수산물","남성","70대 이상","4711"
"202003","일식/수산물","여성","20대 이하","27025"
"202003","일식/수산물","여성","30대","41508"
"202003","일식/수산물","여성","40대","46789"
"202003","일식/수산물","여성","50대","42205"
"202003","일식/수산물","여성","60대","16445"
"202003","일식/수산물","여성","70대 이상","3315"
"202003","제과/제빵/떡/케익","남성","20대 이하","22230"
"202003","제과/제빵/떡/케익","남성","30대","75929"
"202003","제과/제빵/떡/케익","남성","40대","106924"
"202003","제과/제빵/떡/케익","남성","50대","65736"
"202003","제과/제빵/떡/케익","남성","60대","24220"
"202003","제과/제빵/떡/케익","남성","70대 이상","5570"
"202003","제과/제빵/떡/케익","여성","20대 이하","46755"
"202003","제과/제빵/떡/케익","여성","30대","101273"
"202003","제과/제빵/떡/케익","여성","40대","137773"
"202003","제과/제빵/떡/케익","여성","50대","92925"
"202003","제과/제빵/떡/케익","여성","60대","32040"
"202003","제과/제빵/떡/케익","여성","70대 이상","5639"
"202003","중식","남성","20대 이하","12763"
"202003","중식","남성","30대","40071"
"202003","중식","남성","40대","62900"
"202003","중식","남성","50대","43725"
"202003","중식","남성","60대","15356"
"202003","중식","남성","70대 이상","2936"
"202003","중식","여성","20대 이하","11133"
"202003","중식","여성","30대","24942"
"202003","중식","여성","40대","38021"
"202003","중식","여성","50대","26308"
"202003","중식","여성","60대","8920"
"202003","중식","여성","70대 이상","2226"
"202003","커피/음료","남성","20대 이하","80699"
"202003","커피/음료","남성","30대","174537"
"202003","커피/음료","남성","40대","170354"
"202003","커피/음료","남성","50대","97372"
"202003","커피/음료","남성","60대","27966"
"202003","커피/음료","남성","70대 이상","4255"
"202003","커피/음료","여성","20대 이하","139065"
"202003","커피/음료","여성","30대","198832"
"202003","커피/음료","여성","40대","192642"
"202003","커피/음료","여성","50대","122041"
"202003","커피/음료","여성","60대","28970"
"202003","커피/음료","여성","70대 이상","4271"
"202003","패스트푸드","남성","20대 이하","36022"
"202003","패스트푸드","남성","30대","84561"
"202003","패스트푸드","남성","40대","94327"
"202003","패스트푸드","남성","50대","47365"
"202003","패스트푸드","남성","60대","9936"
"202003","패스트푸드","남성","70대 이상","2249"
"202003","패스트푸드","여성","20대 이하","36280"
"202003","패스트푸드","여성","30대","69537"
"202003","패스트푸드","여성","40대","94133"
"202003","패스트푸드","여성","50대","49734"
"202003","패스트푸드","여성","60대","10839"
"202003","패스트푸드","여성","70대 이상","2364"
"202003","한식","남성","20대 이하","90101"
"202003","한식","남성","30대","261354"
"202003","한식","남성","40대","366251"
"202003","한식","남성","50대","299103"
"202003","한식","남성","60대","113267"
"202003","한식","남성","70대 이상","21318"
"202003","한식","여성","20대 이하","106695"
"202003","한식","여성","30대","174272"
"202003","한식","여성","40대","222742"
"202003","한식","여성","50대","184457"
"202003","한식","여성","60대","62808"
"202003","한식","여성","70대 이상","12059"
"202004","간이주점","남성","20대 이하","25922"
"202004","간이주점","남성","30대","41683"
"202004","간이주점","남성","40대","43317"
"202004","간이주점","남성","50대","28522"
"202004","간이주점","남성","60대","7847"
"202004","간이주점","남성","70대 이상","1123"
"202004","간이주점","여성","20대 이하","24609"
"202004","간이주점","여성","30대","22702"
"202004","간이주점","여성","40대","20277"
"202004","간이주점","여성","50대","13604"
"202004","간이주점","여성","60대","3868"
"202004","간이주점","여성","70대 이상","567"
"202004","고기요리","남성","20대 이하","18871"
"202004","고기요리","남성","30대","54219"
"202004","고기요리","남성","40대","65770"
"202004","고기요리","남성","50대","48597"
"202004","고기요리","남성","60대","19003"
"202004","고기요리","남성","70대 이상","4617"
"202004","고기요리","여성","20대 이하","19265"
"202004","고기요리","여성","30대","31310"
"202004","고기요리","여성","40대","37809"
"202004","고기요리","여성","50대","30381"
"202004","고기요리","여성","60대","10755"
"202004","고기요리","여성","70대 이상","2180"
"202004","닭/오리요리","남성","20대 이하","25789"
"202004","닭/오리요리","남성","30대","64453"
"202004","닭/오리요리","남성","40대","89883"
"202004","닭/오리요리","남성","50대","53139"
"202004","닭/오리요리","남성","60대","12657"
"202004","닭/오리요리","남성","70대 이상","2199"
"202004","닭/오리요리","여성","20대 이하","21716"
"202004","닭/오리요리","여성","30대","46028"
"202004","닭/오리요리","여성","40대","72437"
"202004","닭/오리요리","여성","50대","46836"
"202004","닭/오리요리","여성","60대","10744"
"202004","닭/오리요리","여성","70대 이상","2374"
"202004","별식/퓨전요리","남성","20대 이하","3678"
"202004","별식/퓨전요리","남성","30대","14049"
"202004","별식/퓨전요리","남성","40대","21242"
"202004","별식/퓨전요리","남성","50대","15617"
"202004","별식/퓨전요리","남성","60대","6054"
"202004","별식/퓨전요리","남성","70대 이상","1517"
"202004","별식/퓨전요리","여성","20대 이하","4279"
"202004","별식/퓨전요리","여성","30대","10469"
"202004","별식/퓨전요리","여성","40대","14971"
"202004","별식/퓨전요리","여성","50대","12521"
"202004","별식/퓨전요리","여성","60대","4649"
"202004","별식/퓨전요리","여성","70대 이상","451"
"202004","부페","남성","20대 이하","1080"
"202004","부페","남성","30대","4103"
"202004","부페","남성","40대","4861"
"202004","부페","남성","50대","3706"
"202004","부페","남성","60대","1809"
"202004","부페","남성","70대 이상","660"
"202004","부페","여성","20대 이하","538"
"202004","부페","여성","30대","1492"
"202004","부페","여성","40대","1961"
"202004","부페","여성","50대","2006"
"202004","부페","여성","60대","1018"
"202004","부페","여성","70대 이상","358"
"202004","분식","남성","20대 이하","35098"
"202004","분식","남성","30대","97603"
"202004","분식","남성","40대","104269"
"202004","분식","남성","50대","68355"
"202004","분식","남성","60대","22764"
"202004","분식","남성","70대 이상","4874"
"202004","분식","여성","20대 이하","50013"
"202004","분식","여성","30대","92732"
"202004","분식","여성","40대","96580"
"202004","분식","여성","50대","62084"
"202004","분식","여성","60대","19500"
"202004","분식","여성","70대 이상","3162"
"202004","양식","남성","20대 이하","13075"
"202004","양식","남성","30대","34478"
"202004","양식","남성","40대","34256"
"202004","양식","남성","50대","19453"
"202004","양식","남성","60대","4589"
"202004","양식","남성","70대 이상","704"
"202004","양식","여성","20대 이하","19721"
"202004","양식","여성","30대","34254"
"202004","양식","여성","40대","32788"
"202004","양식","여성","50대","20434"
"202004","양식","여성","60대","4746"
"202004","양식","여성","70대 이상","1077"
"202004","유흥주점","남성","20대 이하","7664"
"202004","유흥주점","남성","30대","16074"
"202004","유흥주점","남성","40대","24766"
"202004","유흥주점","남성","50대","22750"
"202004","유흥주점","남성","60대","6258"
"202004","유흥주점","남성","70대 이상","533"
"202004","유흥주점","여성","20대 이하","6018"
"202004","유흥주점","여성","30대","7879"
"202004","유흥주점","여성","40대","7781"
"202004","유흥주점","여성","50대","5628"
"202004","유흥주점","여성","60대","2399"
"202004","유흥주점","여성","70대 이상","281"
"202004","일식/수산물","남성","20대 이하","22335"
"202004","일식/수산물","남성","30대","63009"
"202004","일식/수산물","남성","40대","70821"
"202004","일식/수산물","남성","50대","58534"
"202004","일식/수산물","남성","60대","27346"
"202004","일식/수산물","남성","70대 이상","5904"
"202004","일식/수산물","여성","20대 이하","28179"
"202004","일식/수산물","여성","30대","48663"
"202004","일식/수산물","여성","40대","49119"
"202004","일식/수산물","여성","50대","42934"
"202004","일식/수산물","여성","60대","18881"
"202004","일식/수산물","여성","70대 이상","3776"
"202004","제과/제빵/떡/케익","남성","20대 이하","21154"
"202004","제과/제빵/떡/케익","남성","30대","74661"
"202004","제과/제빵/떡/케익","남성","40대","98486"
"202004","제과/제빵/떡/케익","남성","50대","63420"
"202004","제과/제빵/떡/케익","남성","60대","23317"
"202004","제과/제빵/떡/케익","남성","70대 이상","5303"
"202004","제과/제빵/떡/케익","여성","20대 이하","48186"
"202004","제과/제빵/떡/케익","여성","30대","106832"
"202004","제과/제빵/떡/케익","여성","40대","131240"
"202004","제과/제빵/떡/케익","여성","50대","88454"
"202004","제과/제빵/떡/케익","여성","60대","30245"
"202004","제과/제빵/떡/케익","여성","70대 이상","6329"
"202004","중식","남성","20대 이하","13326"
"202004","중식","남성","30대","43791"
"202004","중식","남성","40대","66649"
"202004","중식","남성","50대","42318"
"202004","중식","남성","60대","14006"
"202004","중식","남성","70대 이상","3283"
"202004","중식","여성","20대 이하","12141"
"202004","중식","여성","30대","27340"
"202004","중식","여성","40대","37596"
"202004","중식","여성","50대","25407"
"202004","중식","여성","60대","10375"
"202004","중식","여성","70대 이상","1947"
"202004","커피/음료","남성","20대 이하","87957"
"202004","커피/음료","남성","30대","202176"
"202004","커피/음료","남성","40대","173482"
"202004","커피/음료","남성","50대","102365"
"202004","커피/음료","남성","60대","29285"
"202004","커피/음료","남성","70대 이상","4767"
"202004","커피/음료","여성","20대 이하","145876"
"202004","커피/음료","여성","30대","218522"
"202004","커피/음료","여성","40대","199650"
"202004","커피/음료","여성","50대","125255"
"202004","커피/음료","여성","60대","31347"
"202004","커피/음료","여성","70대 이상","5085"
"202004","패스트푸드","남성","20대 이하","37688"
"202004","패스트푸드","남성","30대","88340"
"202004","패스트푸드","남성","40대","91540"
"202004","패스트푸드","남성","50대","47505"
"202004","패스트푸드","남성","60대","10817"
"202004","패스트푸드","남성","70대 이상","2329"
"202004","패스트푸드","여성","20대 이하","37753"
"202004","패스트푸드","여성","30대","75508"
"202004","패스트푸드","여성","40대","94008"
"202004","패스트푸드","여성","50대","50846"
"202004","패스트푸드","여성","60대","11365"
"202004","패스트푸드","여성","70대 이상","2562"
"202004","한식","남성","20대 이하","93317"
"202004","한식","남성","30대","286165"
"202004","한식","남성","40대","368279"
"202004","한식","남성","50대","303759"
"202004","한식","남성","60대","122649"
"202004","한식","남성","70대 이상","23958"
"202004","한식","여성","20대 이하","108987"
"202004","한식","여성","30대","198781"
"202004","한식","여성","40대","220138"
"202004","한식","여성","50대","181894"
"202004","한식","여성","60대","72989"
"202004","한식","여성","70대 이상","10811"
"202005","간이주점","남성","20대 이하","30535"
"202005","간이주점","남성","30대","51942"
"202005","간이주점","남성","40대","52418"
"202005","간이주점","남성","50대","33745"
"202005","간이주점","남성","60대","8594"
"202005","간이주점","남성","70대 이상","1357"
"202005","간이주점","여성","20대 이하","30642"
"202005","간이주점","여성","30대","29805"
"202005","간이주점","여성","40대","25153"
"202005","간이주점","여성","50대","16141"
"202005","간이주점","여성","60대","4414"
"202005","간이주점","여성","70대 이상","816"
"202005","고기요리","남성","20대 이하","24127"
"202005","고기요리","남성","30대","67259"
"202005","고기요리","남성","40대","84841"
"202005","고기요리","남성","50대","59316"
"202005","고기요리","남성","60대","21983"
"202005","고기요리","남성","70대 이상","4864"
"202005","고기요리","여성","20대 이하","23877"
"202005","고기요리","여성","30대","41383"
"202005","고기요리","여성","40대","48574"
"202005","고기요리","여성","50대","35320"
"202005","고기요리","여성","60대","11453"
"202005","고기요리","여성","70대 이상","2477"
"202005","닭/오리요리","남성","20대 이하","28903"
"202005","닭/오리요리","남성","30대","80881"
"202005","닭/오리요리","남성","40대","111540"
"202005","닭/오리요리","남성","50대","63903"
"202005","닭/오리요리","남성","60대","16328"
"202005","닭/오리요리","남성","70대 이상","2372"
"202005","닭/오리요리","여성","20대 이하","27587"
"202005","닭/오리요리","여성","30대","52672"
"202005","닭/오리요리","여성","40대","80219"
"202005","닭/오리요리","여성","50대","47378"
"202005","닭/오리요리","여성","60대","12693"
"202005","닭/오리요리","여성","70대 이상","2195"
"202005","별식/퓨전요리","남성","20대 이하","4182"
"202005","별식/퓨전요리","남성","30대","16772"
"202005","별식/퓨전요리","남성","40대","24857"
"202005","별식/퓨전요리","남성","50대","17764"
"202005","별식/퓨전요리","남성","60대","6777"
